video_id,title,description,channel,published,views,likes,comments
go0TF6n3ldM,Glossier Cloud Paint  :storm 🎨 ☁️  first impressions and review,My Instagram : https://www.instagram.com/p/B7YaBn2F4pl/ Checkout my last video : https://youtu.be/fDBBKNcTv5w ...,Tea and Skincare,2020-01-31T04:50:26Z,548,14.0,2.0
3CmDLhKNtkw,GLOSSIER BOY BROW &amp; CLOUD PAINT  |  Glossier Makeup Review PART 2  |  la femme fresh,"Time to review one of my all-time favorite products, Glossier's Boy Brow Eyebrow Pomade! Plus a bonus review of TWO shades of ...",Vanessa McCann,2019-06-12T04:31:18Z,76,2.0,0.0
SJmL3dFnQnU,💦SUPER DRY SKIN | GLOSSIER REVIEW | FIRST IMPRESSIONS💄,"Hey Guys! I had a terrible allergic reaction to some under eye cream and my skin completely dried up and cracked, so luckily my ...",Nico Kastl,2018-06-13T01:02:15Z,2023,36.0,10.0
5BLW3srOtX4,GLOSSIER REVIEW | TRY ON,Happy weekend! :) Hope you all had a wonderful week and even better weekend! This week I tried on all of my Glossier products ...,Erika's Beauty Corner,2020-11-07T18:27:51Z,377,26.0,11.0
hpV2aJozQ54,Full Face of Glossier Reviews,Thanks for checking out my channel! Follow me on social media to stay updated! Instagram: @madison_cwall ...,Madison Cornwall,2021-08-28T00:35:56Z,197,8.0,2.0
h9O1jpNXrtc,GLOSSIER LIP GLOSS REVIEW &amp; SWATCHES💄 Clear | Holographic | Red Rouge 🍒,I'm so excited to try these Glossier Lip Gloss for you loves! DON'T FORGET TO USE MY DISCOUNT LINK FOR 10% OFF‼️,Celesty Bagos,2020-03-18T19:47:25Z,1630,,
sjgSmkkgMLM,New Glossier Cloud Paints | Wisp &amp; Soar Cloud Paint Review!,Today I have a short little video where we are trying two of the new #glossier cloud paints! Glossier recently released two new ...,GlamBySam,2023-06-22T20:00:18Z,4982,63.0,7.0
3gh_8zIA05A,"Is GLOSSIER CLOUD PAINT worth it, all the swatches? #glossier #beautyblogger #blush #makeup #shorts","Curious about Glossier Cloud Paint? In this video, we dive into swatches and a full review of this cult-favorite gel-cream blush.",Flamingo Fly,2024-09-02T09:47:18Z,22,0.0,0.0
FKdsRIilNmc,YOU’VE GOT TO TRY THIS BLUSH! Seamless cheek color blush! #glossiermakeup # how to # drugstoremakeup,YOU'VE GOT TO TRY THIS BLUSH! Seamless cheek color blush! #glossiermakeup # how to # drugstoremakeup glossier cloud ...,Mika0910,2023-01-21T21:58:21Z,1388,26.0,0.0
iL387ML8HHw,quick glossier bronzer cloud paint review (:,10% off Glossier use code RUTHIEBARONE or shop through: https://rb.gy/lc4ma ○ decluttering my entire makeup collection: ...,Ruthie Barone,2024-02-28T22:11:18Z,4597,92.0,8.0
mPlQrtCZvfU,GOLDEN AND GLOWY MAKEUP ft. Glossier Cloudpaint (review),This is my golden “goddess” look inspired by Chrissy Teigen at the 2017 Oscars. Also I'm reviewing and swatching Glossier ...,Amy Serrano,2017-03-03T02:17:47Z,59941,1494.0,61.0
5iYu0ByBh74,GLOSSIER REVIEW | HALOSCOPE IN QUARTZ | TEXTBOOKBEAUTY,Hi love x Full editorial and details on the makeup look at: goo.gl/Hjc5n3 ft Glossier Haloscope in Quartz and Boy brow in 'Clear' ...,Textbookbeauty,2017-08-12T12:56:43Z,2612,38.0,4.0
-4gBsOKzc1o,SCOUT BEAUTY BLUSH BOMB VS. GLOSSIER CLOUD PAINT + SWATCHES | Sachi Amores,Hey guys! This is my first review video sooo i'm still getting the hang of how to do videos like these. I hope you enjoy and please ...,Sachi Amores,2020-06-28T12:44:34Z,3324,82.0,18.0
kXi0GSlyKMo,Full Face of Glossier | Review &amp; Demo,I've been wanting to try Glossier makeup for such a long time and I went a little crazy! I'll be reviewing and demoing the makeup ...,Chrystal Cadell,2018-06-20T17:24:34Z,214,16.0,7.0
2ExyvlY3vCw,Flower Beauty Blush Bomb Color Drops VS Glossier Cloud Paints | Review + Swatches,Flower Beauty Blush Bomb Color Drops VS Glossier Cloud Paints | Review + Swatches Thanks for watching and I hope you enjoy ...,Char Kelly,2021-04-28T17:00:01Z,4845,102.0,9.0
2ExyvlY3vCw,Flower Beauty Blush Bomb Color Drops VS Glossier Cloud Paints | Review + Swatches,Flower Beauty Blush Bomb Color Drops VS Glossier Cloud Paints | Review + Swatches Thanks for watching and I hope you enjoy ...,Char Kelly,2021-04-28T17:00:01Z,4845,102.0,9.0
Pdcb42GmWI8,NEW BLACK CHERRY LIP PRODUCT? #glossier #lipbalm,,hnh 🎀,2025-01-14T20:02:39Z,78830,6776.0,33.0
WvWkSJ4ePrI,Milani Cheek Kiss Blush | Wine Glow 🍷| Review + Demo + Dupe,Milani Cheek Kiss Blush I think I found a dupe for Glossier Cloud Paint!!! This one is budget friendly!!! I review the Milani Cheek ...,Ana Reczynski,2020-03-12T02:22:46Z,5315,101.0,15.0
L5lLuTE5dDM,"Glossier Review + Demo (cloud paint, sheer matte lipstick)","In this video I do a Glossier review and product demo of the cloud paint and sheer matte lipstick. The end result is a chic, no make ...",Brittany Tran,2018-01-26T17:00:02Z,1253,20.0,10.0
8mvczASoaSI,REVIEW &amp; DEMO: NEW! GLOSSIER CLOUD PAINT // The Green Bunny,the one where I share with you the NEW Glossier Cloud Paint Cream Blushes • Products Mentioned • Save 20% off your first ...,Ashley Bernier - NEW CHANNEL! Decade Alchemy,2017-03-03T21:44:18Z,6547,120.0,46.0
pLIqaObzDFk,glossier futuredew | first impression + review,"I've been looking for the perfect product to create a dewy canvas, and I've finally found it. ~ USE MY LINK TO GET 10% OFF ...",Tiffany Maisee,2021-02-01T21:00:23Z,891,15.0,4.0
hJc2mRuR9RQ,glossier review + first impressions,"hi, welcome to my channel! i tried glossier for the first time, and i am obsessed! products i bought: skincare set~$40 ...",alicia helene ferrer,2020-04-05T22:45:51Z,423,38.0,
Pdh7jS-bXVU,Maybelline Cheek Heat VS Glossier Cloud Paint,cheek heat https://amzn.to/3zQESmn and glossier buy here https://rstyle.me/cz-n/f59ukbc9hsx.,Foodmakeupskin,2020-11-25T04:29:01Z,729,18.0,7.0
Aky9GErzAK0,Glossier Birthday Balm Dotcom Review,Shop my favorite Glossier products and get 20% off and free shipping on orders $30+ https://www.glossier.com/reps/olivia ...,Olivia,2017-06-14T23:34:04Z,18017,51.0,3.0
0eQzSr-uBoQ,"Trying GLOSSIER for the FIRST time EVER! • Unboxing, first impressions &amp; review",S O C I A L M E D I A• Instagram: christinamanaloto Vsco: christinamanaloto FAQ: Camera: Canon G7X Mark II Age: 19 Editor: ...,Christina Amada,2020-03-10T02:52:06Z,3128,90.0,12.0
UIFQ6NYibOU,Glossier Cloud Paint Review,glossier #glossiercloudpaint.,Miss Raine,2019-03-05T11:23:43Z,110,1.0,0.0
e16apPgQ5fo,glossier + milk makeup first impressions review (i broke my mirror),i got some goodies for christmas so heres a video on 'em. I'll film a what I got for christmas video if you guys would like that.. insta: ...,Madi Brianne,2018-12-29T00:33:50Z,9724,406.0,35.0
2fv7_pfCGSQ,NEW GLOSSIER CLOUD PAINT DAWN &amp; STORM ON BROWN TRANSGENDER GIRL,"Hey, Y'all quick little review on dawn and storm! \ social media IG: kennedyslut twitter:KennedyCruz depop:americanthriftz.",Kennedy Cruz,2018-06-24T02:32:37Z,4468,159.0,
2fv7_pfCGSQ,NEW GLOSSIER CLOUD PAINT DAWN &amp; STORM ON BROWN TRANSGENDER GIRL,"Hey, Y'all quick little review on dawn and storm! \ social media IG: kennedyslut twitter:KennedyCruz depop:americanthriftz.",Kennedy Cruz,2018-06-24T02:32:37Z,4468,159.0,
wLl_NmddhjQ,I got scammed! (Fake Glossier Cloud Paint Review) - Philippines,I got scammed. Lol.,Xenia Yacat,2019-03-02T06:35:45Z,1412,0.0,18.0
wLl_NmddhjQ,I got scammed! (Fake Glossier Cloud Paint Review) - Philippines,I got scammed. Lol.,Xenia Yacat,2019-03-02T06:35:45Z,1412,0.0,18.0
oCLU0mhZJoQ,glossier cloud paint blush #foryou #makeup #sephorahaul #christmas #skincare,,laney,2024-01-14T03:13:30Z,1197,41.0,2.0
oCLU0mhZJoQ,glossier cloud paint blush #foryou #makeup #sephorahaul #christmas #skincare,,laney,2024-01-14T03:13:30Z,1197,41.0,2.0
c6sTn01Dlqs,$100 OF GLOSSIER!! First Impressions and Review,"AHHHHHH, their real!!!",Diana Sal,2018-11-17T20:00:03Z,404,21.0,5.0
c6sTn01Dlqs,$100 OF GLOSSIER!! First Impressions and Review,"AHHHHHH, their real!!!",Diana Sal,2018-11-17T20:00:03Z,404,21.0,5.0
c6sTn01Dlqs,$100 OF GLOSSIER!! First Impressions and Review,"AHHHHHH, their real!!!",Diana Sal,2018-11-17T20:00:03Z,404,21.0,5.0
XzvgdeELPwE,Glossier Cloud Paint Dusk,So this is a video on the shade dusk of the glossier cloud paint. Hope you like it!,Katherine F,2020-05-18T03:32:43Z,606,9.0,0.0
XzvgdeELPwE,Glossier Cloud Paint Dusk,So this is a video on the shade dusk of the glossier cloud paint. Hope you like it!,Katherine F,2020-05-18T03:32:43Z,606,9.0,0.0
rlpuJ81Lkgs,are glossier cloud paints worth the hype❔ (PART 3),Need some one on one skincare help? Book a virtual skin consultation with me! https://www.skinfluencedbypamyla.com.,pamyla’s world 🪐,2021-09-24T17:00:26Z,45681,1708.0,23.0
rlpuJ81Lkgs,are glossier cloud paints worth the hype❔ (PART 3),Need some one on one skincare help? Book a virtual skin consultation with me! https://www.skinfluencedbypamyla.com.,pamyla’s world 🪐,2021-09-24T17:00:26Z,45681,1708.0,23.0
taZTwSyXT2E,I SPENT $375 DOLLARS ON GLOSSIER MAKEUP... FIRST IMPRESSIONS/FULL REVIEW!,EVERYTHING You Need TO Know: hiii everyone! I decided to change my makeup routine to products that are less full coverage ...,beautybybeckyx0,2020-04-24T00:40:37Z,157,10.0,12.0
taZTwSyXT2E,I SPENT $375 DOLLARS ON GLOSSIER MAKEUP... FIRST IMPRESSIONS/FULL REVIEW!,EVERYTHING You Need TO Know: hiii everyone! I decided to change my makeup routine to products that are less full coverage ...,beautybybeckyx0,2020-04-24T00:40:37Z,157,10.0,12.0
rn-N9CCzY5c,Does Purple Blush Work On My Light Skin? - Glossier Cloud Paint - Honest Blush,"The appropriateness of purple blush (or lilac blush or lavender blush) for my light skin is discussed in this video. In the video, I try ...",Lisa Petrison - Beauty Reviews,2023-07-06T11:35:15Z,1478,100.0,21.0
rn-N9CCzY5c,Does Purple Blush Work On My Light Skin? - Glossier Cloud Paint - Honest Blush,"The appropriateness of purple blush (or lilac blush or lavender blush) for my light skin is discussed in this video. In the video, I try ...",Lisa Petrison - Beauty Reviews,2023-07-06T11:35:15Z,1478,100.0,21.0
9rSh2nbIa30,GLOSSIER MAKEUP REVIEW,Hi guys! Thanks for watching my first video :) I've been using Glossier's makeup for awhile now and I wanted to share my thoughts ...,Samantha Teoh,2020-04-26T22:03:47Z,269,20.0,3.0
9rSh2nbIa30,GLOSSIER MAKEUP REVIEW,Hi guys! Thanks for watching my first video :) I've been using Glossier's makeup for awhile now and I wanted to share my thoughts ...,Samantha Teoh,2020-04-26T22:03:47Z,269,20.0,3.0
9rSh2nbIa30,GLOSSIER MAKEUP REVIEW,Hi guys! Thanks for watching my first video :) I've been using Glossier's makeup for awhile now and I wanted to share my thoughts ...,Samantha Teoh,2020-04-26T22:03:47Z,269,20.0,3.0
lbPzVPyXTew,GLOSSIER PRODUCT REVIEW (Is it worth the hype?),Hi Guys! In this video I will be testing out a few products from Glossier that are new to me. I will also be revealing my HONEST ...,It’s Ella,2020-12-02T19:37:00Z,300,14.0,6.0
lbPzVPyXTew,GLOSSIER PRODUCT REVIEW (Is it worth the hype?),Hi Guys! In this video I will be testing out a few products from Glossier that are new to me. I will also be revealing my HONEST ...,It’s Ella,2020-12-02T19:37:00Z,300,14.0,6.0
6yinx1t-a5Y,GLOSSIER CLOUD PAINT SWATCHES | Truly Tara #shorts,,Truly Tara,2022-03-15T03:06:23Z,15026,388.0,1.0
EcDCSi2xM0k,Glossier Perfecting Skin Tint | Product Review,It wouldn't be a Sunday without a Glossier review! Time for one of my top picks to take centre stage. If you love the skin you're in ...,Matilda on Video,2017-10-07T22:30:00Z,50586,1154.0,83.0
oZhovpo5TdY,Glossier Cloud Paint Gel Cream Bronzer First Impression + Try On! Worth the Hype?!,Glossier Cloud Paint Gel Cream Bronzer First Impression + Try On! Worth the Hype?! Hey guys! Welcome back to my channel!,Milana Bajic,2024-03-12T17:00:27Z,1347,26.0,4.0
5d7a8ndyuYg,Glossier Cloud Paint SWATCHES| All shades| Morena Skin| Vlogmas#1,"Filmed: Dec. 1, 2019 Glossier Cloud Paint Brilliant Skin Honest Review https://youtu.be/5d7a8ndyuYg Magic Serum (Kutis ...","GetchTorres • 187k views • 1 day ago



    
  ...",2019-12-01T12:25:05Z,716,20.0,8.0
14jg554MIfo,GLOSSIER CLOUD PAINT (SWATCH + WEAR TEST + REVIEW),Glossier Cloud Paint Storm Beam Dawn Dusk First Impression Review https://youtu.be/q50_YRGXzdo You can buy it here https: ...,Leiz Rublico,2020-07-30T02:22:26Z,34642,320.0,60.0
8MJyyhh6StM,$130 GLOSSIER FACE!? | Honest Review + Tutorial,Hey babes! I'm finally doing a full face of Glossier review! I went ahead and purchased all the items I wanted to try out for you guys ...,Ashley Quiroz,2020-02-07T20:27:16Z,64078,2863.0,111.0
3zvCw45YNJ4,"TOP 5 LIQUID BLUSH // Rare Beauty, Charlotte Tilbury, Glossier, Apieu, EM Cosmetics",Best liquid blush formulas? This is my top 5: Rare Beauty Soft Pinch Hope Charlotte Tilbury Beauty Light Wand Peachgasm ...,Floating in Dreams,2023-07-17T20:05:17Z,1766,80.0,1.0
glqQO5UfG8U,"Glossier Haul &amp; Review: Perfecting Skin Tint, Stretch Concealer &amp; Cloud Paint",http://www.glossier.com follow me on Instagram @beautyhealthandcurls visit my blog at http://www.beautyhealthandcurls.com.,I Am Anyke Brown ,2017-03-08T13:23:18Z,3022,43.0,14.0
J4dmemcQdR4,GIVEAWAY!!! SUNNIES FACE AIRBLUSH vs. Glossier Cloud Paint | An HONEST review,"Hi, people! Welcome back to my channel! I'm FINALLY back for another exciting SUNNIES FACE review & I cannot wait for you ...",HeyMickee,2019-06-06T19:49:34Z,1810,68.0,41.0
1KP1_bmQfpQ,Glossier review &amp; demo on dark skin,glossier #glossierreview #glossiercloudpaintreview Hello and Welcome to the TIGREPUP channel. In this video I will be ...,TigrePup,2021-01-24T13:56:29Z,62,1.0,0.0
k2-OCZnQ8es,OLIVIA RODRIGOS glossier makeup look!! ☁️💗 #glossier #makeuptutorial #oliviarodrigo,doing @oliviarodrigo x @glossier campaign makeup look! such a cute summer look!! ☁️   products used: ...,hnh 🎀,2023-08-17T20:56:39Z,83566,5492.0,30.0
4V0vvF6dVCQ,NATURAL MAKEUP TUTORIAL + GLOSSIER &amp; COLOURPOP REVIEW| VLOGMAS DAY 8,Decided to make today's vlogmas a makeup tutorial since you guys wanted me to do one! I made sure to use products I ordered ...,Joella Lauron,2017-12-09T05:22:31Z,1793,26.0,
mSDX5UI-1Rg,NEW Glossier  STRETCH FLUID FOUNDATION REVIEW!! (and other glossier products),"HI FRIENDS! In this video, I try on and review the new Glossier Stretch Fluid Foundation and give my honest opinion on it and ...",Hlander,2023-11-10T21:07:20Z,199,5.0,1.0
VYpMEIJ3JTU,Glossier Cloud Paint in Storm &amp; Ultra Lip Shine in Ember | Demo #blush #lips #makeuplover,"Discover the beauty of Glossier's Cloud Paint in Storm and Ultra Lip Shine in Ember! In this video, we swatch and review these ...",Sheri Hoff,2024-12-18T02:31:21Z,310,4.0,3.0
qWd1KDhkajA,Glossier Cloud Paint Swatches,Glossier Cloud Paint Swatches!! 2021 (these colors are perfect for brown girls/ olive skin tones) 1. Dusk 2. Puff 3. Beam 4.,Chai Wali,2021-03-17T06:10:35Z,2990,26.0,8.0
5S2xJHt6NCc,Milani Cheek Kiss Liquid Blush Review| Makeup Look Essential | Glossier Cloud Paint Dupe?,These liquid blushes from Milani have been game-changing for me! I became sensitized to powder makeup products so I was ...,I’m Lena,2020-10-25T01:42:19Z,19779,297.0,24.0
XIspS9_4imI,GLOSSIER LIDSTAR REVIEW | ALL 6 SWATCHES + DEMOS,,V Lova,2018-08-02T00:32:59Z,36175,602.0,30.0
uRjLqB0eb-w,GLOSSIER CLOUD PAINT | DAWN AND STORM,Shop my favorite Glossier products and get 20% off and free shipping: https://www.glossier.com/reps/olivia MAKEUP Glossier ...,Olivia,2018-06-12T11:25:33Z,42892,427.0,34.0
5JCwcnkxzxA,28 GLOSSIER REVIEWS IN 28 MINUTES,speed reviews....but make it a half-hour video here's my Ultralip review: https://youtu.be/RggRb5z40zM here's Glossier: ...,Hannah Louise Poston,2021-06-19T23:30:01Z,59656,2234.0,174.0
UFjJQsEOSIA,GLOSSIER REVIEW! What&#39;s Worth It + What&#39;s Not | Ingrid Nilsen,Everyone is talking about Glossier... is it worth the hype?! I'm one half of a lady-powered podcast!,Ingrid Nilsen,2017-06-27T19:30:00Z,1022577,18351.0,579.0
QpN87I8RsyI,GLOSSIER STRETCH CONCEALER REVIEW / WORTH THE MONEY? / VALLIVON,Hello. I wanted to show you all the amount of coverage Glossier's stretch concealer supplies. I hope you enjoy it!! Support this ...,Vallivon The Perfume Don,2020-05-27T21:00:07Z,8854,169.0,14.0
Au1OIJ_ky3c,BEST Cream blushes • reviewing overhyped 20 blushes,Click to subscribe to the channel!: https://bit.ly/3iZeRrl - Connect *Instagram: https://www.instagram.com/haley0N *Tiktok: ...,Haley Kim,2024-09-14T15:07:14Z,171370,4172.0,114.0
r0huSPdHvYo,Mini Cloud Paint Duo | Glossier,"ICYMI mini Cloud Paints are here!! The Mini Cloud Paint Duo Box-O-Fun features Rise, our new warm terracotta, and Puff, our ...",Glossier,2023-10-19T17:41:02Z,12701,456.0,10.0
elEuO7-GaQI,Glossier Cloud Paint | Swatch &amp; Review,Blush on merupakan salah satu produk makeup yang banyak disukai wanita karena mampu memberikan efek segar di wajah ...,Beauty Journal,2018-08-25T03:00:03Z,7149,206.0,162.0
6oufypNkqz8,@Glossier Blush “Dawn” #glossierblush #orangeblush #blush,,Blushin with B,2023-06-13T01:26:02Z,2052,72.0,6.0
RX-CCtohHRY,@Glossier cloud paint in p. uff 🩰✨ #cleangirlmakeup #makeup #glossier,,Lea Felicitas,2023-08-08T19:00:21Z,19403,551.0,5.0
D3O0Gj86juI,Blush GLOSSIER cloud paint (dusk). Румяна кремовие.,,Sandra Tarasiuk,2022-05-06T15:33:19Z,228,2.0,0.0
pvp9-c783YI,Glossier GRWM &amp; Review on dark skin  | ft. glossier dupes!,Use my BFF code for %10 off your first order… if you want https://re.glossier.com/15ccd3bf ▻SOCIAL MEDIA▻ ...,Deanna,2017-11-24T17:00:05Z,12681,305.0,18.0
X9RAaN1IZp4,"TRYING GLOSSIER MAKEUP FOR DEEP SKIN | CLOUD PAINT, STRETCH CONCEALER, BROW FLICK",UPDATED FULL FACE OF GLOSSIER 2021 https://www.youtube.com/watch?v=lG6l0iialAA ✨ Follow me on IG- ...,The BB Edit,2020-04-19T04:14:05Z,27162,1116.0,163.0
lgyryXctV3A,GLOSSIER PLAY REVIEW | Blondes &amp; Bagels,I placed a big GLOSSIER PLAY order and am sitting down for a full review. There are some Glossier Play products I love - other's I ...,Kelsey Boyanzhu,2019-03-17T15:34:08Z,183,5.0,3.0
PP4Rm1kswYU,Glossier Cloudpaint in Dusk #blush #makeuptutorial #shorts,,Heather Pham,2022-04-04T21:22:29Z,3600,73.0,6.0
ecGRPOtx_0Q,#Glossier  Cloud Paint feat  Coco,,Cup The Beat,2023-08-28T06:05:44Z,13,0.0,0.0
0KFRNiy95sw,NEW Glossier Cloud Paints + Reformulated Skin Tint FIRST IMPRESSIONS (Surprising),"Sup fam! Today we're testing the newest releases from Glossier - the new Storm and Dawn shades in the beloved Cloud Paint, ...",Kackie Reviews Beauty,2018-06-25T13:00:00Z,30074,520.0,75.0
2ExyvlY3vCw,Flower Beauty Blush Bomb Color Drops VS Glossier Cloud Paints | Review + Swatches,Flower Beauty Blush Bomb Color Drops VS Glossier Cloud Paints | Review + Swatches Thanks for watching and I hope you enjoy ...,Char Kelly,2021-04-28T17:00:01Z,4845,102.0,9.0
2ExyvlY3vCw,Flower Beauty Blush Bomb Color Drops VS Glossier Cloud Paints | Review + Swatches,Flower Beauty Blush Bomb Color Drops VS Glossier Cloud Paints | Review + Swatches Thanks for watching and I hope you enjoy ...,Char Kelly,2021-04-28T17:00:01Z,4845,102.0,9.0
2fv7_pfCGSQ,NEW GLOSSIER CLOUD PAINT DAWN &amp; STORM ON BROWN TRANSGENDER GIRL,"Hey, Y'all quick little review on dawn and storm! \ social media IG: kennedyslut twitter:KennedyCruz depop:americanthriftz.",Kennedy Cruz,2018-06-24T02:32:37Z,4468,159.0,
2fv7_pfCGSQ,NEW GLOSSIER CLOUD PAINT DAWN &amp; STORM ON BROWN TRANSGENDER GIRL,"Hey, Y'all quick little review on dawn and storm! \ social media IG: kennedyslut twitter:KennedyCruz depop:americanthriftz.",Kennedy Cruz,2018-06-24T02:32:37Z,4468,159.0,
t1Ol4gHKzJw,glossier you perfume... review? is it really that IT SCENT of the century?,,hnh 🎀,2022-05-04T03:35:37Z,89486,3790.0,58.0
Lc2yBkUTYfI,Glossier skin tint! #crueltyfree #makeup #vegan #veganmakeup #review,Tap link below for more info! https://bit.ly/41f622j Thankyou! #vegan #crueltyfree #makeup #veganmakeup #review #veganbeauty ...,Vegan Beaut,2023-05-08T09:08:58Z,2472,21.0,1.0
iw3eqnHlLfo,Makeup Haul ASMR 🪄💫 Glossier is @Sephora now! #sephora #glossier #cloudpaint #tarte #sephorahaul,,Rain,2023-03-07T18:34:32Z,345,10.0,
iw3eqnHlLfo,Makeup Haul ASMR 🪄💫 Glossier is @Sephora now! #sephora #glossier #cloudpaint #tarte #sephorahaul,,Rain,2023-03-07T18:34:32Z,345,10.0,
mfcWSxxt-tM,"Full Face of Glossier! | Brow Flick, Cloud Paint, Skin Tint, Boy Brow | Review, Swatches, Demo","Hi guys! Today I'm reviewing a Full Face of Glossier! I'm reviewing the Glossier Brow Flick, Boy Brow, Cloud Paints in Spark and ...",Slapp,2021-07-16T14:45:01Z,3715,126.0,17.0
mfcWSxxt-tM,"Full Face of Glossier! | Brow Flick, Cloud Paint, Skin Tint, Boy Brow | Review, Swatches, Demo","Hi guys! Today I'm reviewing a Full Face of Glossier! I'm reviewing the Glossier Brow Flick, Boy Brow, Cloud Paints in Spark and ...",Slapp,2021-07-16T14:45:01Z,3715,126.0,17.0
bhS57fIh_q0,trying a full face of glossier ✩ first impression + review,"hi everyone!! thank you so much for watching my video about trying the infamous makeup brand, Glossier! i hope you all love it!",Nicole Diaz,2020-03-22T20:05:11Z,807,43.0,26.0
bhS57fIh_q0,trying a full face of glossier ✩ first impression + review,"hi everyone!! thank you so much for watching my video about trying the infamous makeup brand, Glossier! i hope you all love it!",Nicole Diaz,2020-03-22T20:05:11Z,807,43.0,26.0
AVxA0H8Hqhs,✰My Glossier collection | review✰,Hey everyone in today's video I will be showing you guys all the glossier products I own and I'll also be doing a review! I really ...,Vianney Moda,2020-09-28T00:35:51Z,3786,142.0,22.0
AVxA0H8Hqhs,✰My Glossier collection | review✰,Hey everyone in today's video I will be showing you guys all the glossier products I own and I'll also be doing a review! I really ...,Vianney Moda,2020-09-28T00:35:51Z,3786,142.0,22.0
oCLU0mhZJoQ,glossier cloud paint blush #foryou #makeup #sephorahaul #christmas #skincare,,laney,2024-01-14T03:13:30Z,1197,41.0,2.0
oCLU0mhZJoQ,glossier cloud paint blush #foryou #makeup #sephorahaul #christmas #skincare,,laney,2024-01-14T03:13:30Z,1197,41.0,2.0
CBfITkDbV_Y,THE BEST BRONZERS AND CONTOURS + SWATCHES!,my six best bronzers and contours in my collection! ~ products mentioned: E.L.F. COSMETICS | Halo Glow Contour Beauty Wand ...,Vivian Nguyen,2024-08-30T15:00:12Z,264,23.0,0.0
CBfITkDbV_Y,THE BEST BRONZERS AND CONTOURS + SWATCHES!,my six best bronzers and contours in my collection! ~ products mentioned: E.L.F. COSMETICS | Halo Glow Contour Beauty Wand ...,Vivian Nguyen,2024-08-30T15:00:12Z,264,23.0,0.0
XzvgdeELPwE,Glossier Cloud Paint Dusk,So this is a video on the shade dusk of the glossier cloud paint. Hope you like it!,Katherine F,2020-05-18T03:32:43Z,606,9.0,0.0
XzvgdeELPwE,Glossier Cloud Paint Dusk,So this is a video on the shade dusk of the glossier cloud paint. Hope you like it!,Katherine F,2020-05-18T03:32:43Z,606,9.0,0.0
lAup0-TcICc,"Glossier Full-Face Demo and Honest Review| best, worst &amp; in-between| Reagan Hart",Hi All! I ordered a lot of Glossier products during their Black Friday sale because I wanted to see if they live up to the hype. I hope ...,Reagan Hart,2021-03-26T02:11:16Z,830,53.0,19.0
lAup0-TcICc,"Glossier Full-Face Demo and Honest Review| best, worst &amp; in-between| Reagan Hart",Hi All! I ordered a lot of Glossier products during their Black Friday sale because I wanted to see if they live up to the hype. I hope ...,Reagan Hart,2021-03-26T02:11:16Z,830,53.0,19.0
wLl_NmddhjQ,I got scammed! (Fake Glossier Cloud Paint Review) - Philippines,I got scammed. Lol.,Xenia Yacat,2019-03-02T06:35:45Z,1412,0.0,18.0
wLl_NmddhjQ,I got scammed! (Fake Glossier Cloud Paint Review) - Philippines,I got scammed. Lol.,Xenia Yacat,2019-03-02T06:35:45Z,1412,0.0,18.0
629rhg4M8ro,Glossier Cloud Paint Dupe? Luna Organics Mousse Blush!,"Hey there, its Claire! and welcome to my youtube channel. I make videos as a hobby. I upload random videos mainly about beauty ...",Claire Cruz,2018-10-21T15:37:44Z,5846,47.0,17.0
629rhg4M8ro,Glossier Cloud Paint Dupe? Luna Organics Mousse Blush!,"Hey there, its Claire! and welcome to my youtube channel. I make videos as a hobby. I upload random videos mainly about beauty ...",Claire Cruz,2018-10-21T15:37:44Z,5846,47.0,17.0
rlpuJ81Lkgs,are glossier cloud paints worth the hype❔ (PART 3),Need some one on one skincare help? Book a virtual skin consultation with me! https://www.skinfluencedbypamyla.com.,pamyla’s world 🪐,2021-09-24T17:00:26Z,45681,1708.0,23.0
rlpuJ81Lkgs,are glossier cloud paints worth the hype❔ (PART 3),Need some one on one skincare help? Book a virtual skin consultation with me! https://www.skinfluencedbypamyla.com.,pamyla’s world 🪐,2021-09-24T17:00:26Z,45681,1708.0,23.0
8BKbFkH6SxM,is glossier good or just cute makeup? review + demo of glossier BROW FLICK,"is glossier just cute or is it actually good? in today's episode of Nihel wants to be a beauty guru very badly, I try the newest glossier ...",Nihel,2019-07-01T19:19:26Z,6158,222.0,42.0
8BKbFkH6SxM,is glossier good or just cute makeup? review + demo of glossier BROW FLICK,"is glossier just cute or is it actually good? in today's episode of Nihel wants to be a beauty guru very badly, I try the newest glossier ...",Nihel,2019-07-01T19:19:26Z,6158,222.0,42.0
oRYZuvjiLEI,"NEW Glossier Solar Paint Bronzer First Impression, Review | Shade HEAT",Today I'm sharing my honest review for the new Glossier Solar Paint Bronzer in the shade Heat. Glossier finally came out with a ...,By Kristina Studio,2021-07-25T22:52:30Z,3407,88.0,8.0
oRYZuvjiLEI,"NEW Glossier Solar Paint Bronzer First Impression, Review | Shade HEAT",Today I'm sharing my honest review for the new Glossier Solar Paint Bronzer in the shade Heat. Glossier finally came out with a ...,By Kristina Studio,2021-07-25T22:52:30Z,3407,88.0,8.0
saTQU2hJXZY,NEW! GLOSSIER CLOUD PAINTS | MINI REVIEW,Trying on all four Glossier Cloud Paints - their new cream-gel blushes. I LOVE THESE SO MUCH. Spoiler Alert: they're pretty ...,Monika Aesta,2017-03-30T04:38:27Z,3313,87.0,13.0
